발생년,발생년월일,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,가해자법규,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_
"2019","2019032013",주,수,"1","0","0","0","0",서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,943258.000000000000000,1948345.000000000000000,126.857773600000002,37.532673889999998,어린이집,으뜸어린이집,서울특별시 강서구 곰달래로53길 30-20 (화곡동),,37.533653319999999,126.860173000000003,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","9"
"2019","2019032103",야,목,"1","2","0","0","2",서울,강남구,차대차,기타,기타,과속,단일로,기타단일로,화물차,승합차,960453.000000000000000,1947768.000000000000000,127.052417300000002,37.528371190000001,,,,,,,,,,,,,,,,
"2019","2019032308",주,토,"1","1","0","0","1",서울,강북구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,이륜차,화물차,957069.000000000000000,1961328.000000000000000,127.013324100000006,37.650438889999997,,,,,,,,,,,,,,,,
"2019","2019032522",야,월,"1","0","0","0","0",서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,960482.000000000000000,1952060.000000000000000,127.052514299999999,37.567057599999998,,,,,,,,,,,,,,,,
"2019","2019032619",야,화,"1","1","0","1","0",서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,956930.400000000023283,1952620.800000000046566,127.012265700000000,37.571952940000003,,,,,,,,,,,,,,,,
"2019","2019032715",주,수,"1","0","0","0","0",서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,958006.000000000000000,1947460.000000000000000,127.024741199999994,37.525486890000003,초등학교,신구초등학교,서울특별시 강남구 압구정로18길 28,,37.523361299999998,127.023991499999994,서울특별시 강남구청,강남경찰서,Y,"8","5.5",2020/06/24,"3220000",서울특별시 강남구,"0","96"
"2019","2019033121",야,일,"1","0","0","0","0",서울,용산구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,955310.000000000000000,1947062.000000000000000,126.994255100000004,37.521772890000001,초등학교,서빙고초교(병설유치원),서울특벽시 용산구 서빙고로51길 14,서울특별시 용산구 서빙고동 235-1,37.522069639999998,126.992298599999998,용산구청,용산경찰서,Y,,4~15,2020/02/18,"3020000",서울특별시 용산구,"0","95"
"2019","2019033121",야,일,"1","0","0","0","0",서울,용산구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,955310.000000000000000,1947062.000000000000000,126.994255100000004,37.521772890000001,어린이집,동빙고어린이집,서울특벽시 용산구 녹사평대로14길 7,서울특별시 용산구 동빙고동 7-40,37.523601440000000,126.994008899999997,용산구청,용산경찰서,Y,,6~8,2020/02/18,"3020000",서울특별시 용산구,"0","6"
"2019","2019040113",주,월,"1","2","1","1","0",서울,중구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,승합차,953456.000000000000000,1950944.000000000000000,126.973028400000004,37.556670519999997,,,,,,,,,,,,,,,,
"2019","2019040116",주,월,"1","0","0","0","0",서울,양천구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,자전거,보행자,943060.000000000000000,1946808.000000000000000,126.855651899999998,37.518808610000001,초등학교,양명초교,서울특별시 양천구 중앙로 204,서울특별시 양천구 신정1동 543,37.516375040000000,126.856634400000004,서울특별시 양천구청,양천경찰서,Y,"3","7",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2019","2019040116",주,월,"1","0","0","0","0",서울,양천구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,자전거,보행자,943060.000000000000000,1946808.000000000000000,126.855651899999998,37.518808610000001,어린이집,해바라기어린이집,서울특별시 양천구 목동동로1길 33,서울특별시 양천구 신정1동 310-11,37.517160629999999,126.856553000000005,서울특별시 양천구청,양천경찰서,Y,"1","7",2020/06/01,"3140000",서울특별시 양천구,"0","10"
"2019","2019040702",야,일,"1","0","0","0","0",서울,성북구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,957974.000000000000000,1956496.000000000000000,127.023860999999997,37.606929190000002,어린이집,다솔어린이집,서울특별시 성북구 삼양로8가길 32,,37.608815200000002,127.024748500000001,서울특별시 성북구청,서울특별시 종암경찰서,Y,"1",,2020/02/28,"3070000",서울특별시 성북구,"0","10"
"2019","2019040703",야,일,"1","0","0","0","0",서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,942301.000000000000000,1948231.000000000000000,126.846951599999997,37.531587000000002,유치원,신영유치원,서울특별시 강서구 곰달래로25길 4 (화곡동),,37.530957999999998,126.849216999999996,서울특별시 강서구청,강서경찰서,Y,"1","8",2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2019","2019040703",야,일,"1","0","0","0","0",서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,942301.000000000000000,1948231.000000000000000,126.846951599999997,37.531587000000002,유치원,새화곡유치원,서울특별시 강서구 강서로15길 40 (화곡동),,37.532301900000000,126.843815000000006,서울특별시 강서구청,강서경찰서,Y,"1","6",2020/01/01,"3150000",서울특별시 강서구,"0","96"
"2019","2019040704",야,일,"1","0","0","0","0",서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,943307.000000000000000,1947948.000000000000000,126.858358899999999,37.529098720000000,어린이집,으뜸어린이집,서울특별시 양천구 신정중앙로 911-6,서울특별시 양천구 신정4동 911-6,37.526814000000002,126.858316000000002,서울특별시 양천구청,양천경찰서,Y,"1","14",2020/06/01,"3140000",서울특별시 양천구,"0","10"
"2019","2019040704",야,일,"1","0","0","0","0",서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,943307.000000000000000,1947948.000000000000000,126.858358899999999,37.529098720000000,어린이집,어깨동무어린이집,서울특별시 양천구 신정중앙로21길 38,서울특별시 양천구 신정4동 884-19,37.527431999999997,126.859116000000000,서울특별시 양천구청,양천경찰서,Y,"3","5",2020/06/01,"3140000",서울특별시 양천구,"0","11"
"2019","2019040720",야,일,"1","0","0","0","0",서울,양천구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,승합차,이륜차,940154.000000000000000,1949090.000000000000000,126.822582900000000,37.539192280000002,초등학교,양원초교,서울특별시 양천구 화곡로 16,서울특별시 양천구 신월3동 40-1,37.538216700000000,126.823105600000005,서울특별시 양천구청,양천경찰서,Y,"5","6",2020/06/01,"3140000",서울특별시 양천구,"0","96"
"2019","2019040720",야,일,"1","0","0","0","0",서울,양천구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,승합차,이륜차,940154.000000000000000,1949090.000000000000000,126.822582900000000,37.539192280000002,유치원,광영유치원,서울특별시 양천구 남부순환로30길 17,서울특별시 양천구 신월3동 43-2,37.537197020000001,126.823275400000000,서울특별시 양천구청,양천경찰서,Y,"0","6",2020/06/01,"3140000",서울특별시 양천구,"0","10"
"2019","2019040901",야,화,"1","0","0","0","0",서울,동작구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950187.199999999953434,1945038.199999999953434,126.936421300000006,37.503269480000000,,,,,,,,,,,,,,,,
"2019","2019040912",주,화,"1","0","0","0","0",서울,관악구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,948730.000000000000000,1943290.000000000000000,126.920057299999996,37.487432779999999,,,,,,,,,,,,,,,,
"2019","2019041121",야,목,"1","0","0","0","0",서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,950612.000000000000000,1955197.000000000000000,126.940543300000002,37.594855219999999,,,,,,,,,,,,,,,,
"2019","2019041218",야,금,"1","0","0","0","0",서울,강서구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,화물차,이륜차,942351.000000000000000,1950198.000000000000000,126.847362899999993,37.549318739999997,초등학교,우장초등학교,서울특별시 강서구 화곡로 263 (화곡동),,37.549637369999999,126.845983099999998,서울특별시 강서구청,강서경찰서,Y,"1","4",2020/01/01,"3150000",서울특별시 강서구,2017-10-19,"96"
"2019","2019041218",야,금,"1","0","0","0","0",서울,강서구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,화물차,이륜차,942351.000000000000000,1950198.000000000000000,126.847362899999993,37.549318739999997,유치원,동그라미유치원,서울특별시 강서구 화곡로52길 14 (화곡동),,37.550113600000003,126.849164299999998,서울특별시 강서구청,강서경찰서,Y,"1","6",2020/01/01,"3150000",서울특별시 강서구,"0","98"
"2019","2019041218",야,금,"1","0","0","0","0",서울,강서구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,화물차,이륜차,942351.000000000000000,1950198.000000000000000,126.847362899999993,37.549318739999997,유치원,강서유치원,서울특별시 강서구 까치산로 116 (화곡동),,37.548211830000000,126.850039100000004,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","9"
"2019","2019041400",야,일,"1","0","0","0","0",서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,958539.000000000000000,1960370.000000000000000,127.030042199999997,37.641871870000003,유치원,상아유치원,서울특별시 강북구 한천로132길 27,서울특별시 강북구 번동 463-10,37.640140000000002,127.029160000000005,강북구청,강북경찰서,Y,"2","8",2019/05/10,"3080000",서울특별시 강북구,"0","97"
"2019","2019042001",야,토,"1","0","0","0","0",서울,성동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961379.000000000000000,1949340.000000000000000,127.062814500000002,37.542579430000004,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.544314929999999,127.063157300000000,서울특별시 성동구,성동경찰서,Y,"3",5~8,2020/06/17,"3030000",서울특별시 성동구,2018-04-26,"96"
"2019","2019042001",야,토,"1","0","0","0","0",서울,성동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961379.000000000000000,1949340.000000000000000,127.062814500000002,37.542579430000004,유치원,윤진유치원,서울특별시 광진구 아차산로 21길 15 (화양동),서울특별시 광진구 화양동 42-21,37.542766000000000,127.062718000000004,서울특별시청,광진경찰서,Y,"2",,2019/02/20,"3040000",서울특별시 광진구,"0","9"
"2019","2019042103",야,일,"1","5","1","4","0",서울,영등포구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,948495.000000000000000,1946726.000000000000000,126.917158499999999,37.518389040000002,,,,,,,,,,,,,,,,
"2019","2019042401",야,수,"1","0","0","0","0",서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,964253.000000000000000,1955542.000000000000000,127.095044599999994,37.598596090000001,,,,,,,,,,,,,,,,
"2019","2019050113",주,수,"1","0","0","0","0",서울,성동구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,960015.000000000000000,1951910.000000000000000,127.047234500000002,37.565685440000003,어린이집,마장어린이집,서울특별시 성동구 마장로44길 10,서울특별시 성동구 마장동 780,37.566426000000000,127.045579300000000,서울특별시 성동구,성동경찰서,Y,"1","24",2020/06/17,"3030000",서울특별시 성동구,"0","97"
"2019","2019050113",주,수,"1","0","0","0","0",서울,성동구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,960015.000000000000000,1951910.000000000000000,127.047234500000002,37.565685440000003,유치원,세인유치원,서울특별시 성동구 마장로42길 26,서울특별시 성동구 마장동 785-2,37.565251029999999,127.046524899999994,서울특별시 성동구,성동경찰서,Y,"1","24",2020/06/17,"3030000",서울특별시 성동구,"0","98"
"2019","2019050214",주,목,"1","0","0","0","0",서울,서대문구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,950621.000000000000000,1954779.000000000000000,126.940673399999994,37.591088229999997,,,,,,,,,,,,,,,,
"2019","2019050302",야,금,"1","0","0","0","0",서울,광진구,차대사람,기타,기타,안전운전 의무 불이행,단일로,교량위,승용차,보행자,962010.000000000000000,1948874.000000000000000,127.069981299999995,37.538405439999998,,,,,,,,,,,,,,,,
"2019","2019050401",야,토,"1","2","0","2","0",서울,양천구,차대차,추돌,추돌,과속,교차로,교차로부근,승용차,화물차,941066.000000000000000,1946411.000000000000000,126.833120500000007,37.515105190000000,초등학교,강월초교,서울특별시 양천구 신월로 97,서울특별시 양천구 신월7동 987-3,37.516340999999997,126.833432500000001,서울특별시 양천구청,양천경찰서,Y,"5","8",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2019","2019050401",야,토,"1","2","0","2","0",서울,양천구,차대차,추돌,추돌,과속,교차로,교차로부근,승용차,화물차,941066.000000000000000,1946411.000000000000000,126.833120500000007,37.515105190000000,초등학교,신은초교,서울특별시 양천구 신정이펜2로 30,서울특별시 양천구 신정3동781-14,37.513992100000003,126.832171099999996,서울특별시 양천구청,양천경찰서,Y,"6","7",2020/06/01,"3140000",서울특별시 양천구,"0","11"
"2019","2019050401",야,토,"1","2","0","2","0",서울,양천구,차대차,추돌,추돌,과속,교차로,교차로부근,승용차,화물차,941066.000000000000000,1946411.000000000000000,126.833120500000007,37.515105190000000,유치원,신정유치원,서울특별시 양천구 신정로7길 81-4,서울특별시 양천구 신정3동 1319-3,37.513569420000003,126.833370799999997,서울특별시 양천구청,양천경찰서,Y,"2","8",2020/06/01,"3140000",서울특별시 양천구,"0","16"
"2019","2019050401",야,토,"1","2","0","2","0",서울,양천구,차대차,추돌,추돌,과속,교차로,교차로부근,승용차,화물차,941066.000000000000000,1946411.000000000000000,126.833120500000007,37.515105190000000,어린이집,양문어린이집,서울특별시 양천구 신월로 109,서울특별시 양천구 신월7동 982-21,37.516214200000000,126.835966999999997,서울특별시 양천구청,양천경찰서,Y,"0","20",2020/06/01,"3140000",서울특별시 양천구,"0","10"
"2019","2019050515",주,일,"1","0","0","0","0",서울,강동구,차대차,추돌,추돌,기타,교차로,교차로내,승용차,자전거,967257.000000000000000,1948982.000000000000000,127.129367400000007,37.539580219999998,유치원,천호유치원,서울특별시 강동구 구천면로 238,서울특별시 강동구 천호3동 397-74,37.541638300000002,127.130864299999999,서울특별시 강동구청,강동경찰서,Y,"1","15",2019/12/06,"3240000",서울특별시 강동구,"0","95"
"2019","2019050515",주,일,"1","0","0","0","0",서울,강동구,차대차,추돌,추돌,기타,교차로,교차로내,승용차,자전거,967257.000000000000000,1948982.000000000000000,127.129367400000007,37.539580219999998,어린이집,강동복지관어린이집,서울특별시 강동구 진황도로23길 7,서울특별시 강동구 천호3동 555,37.540043830000002,127.129789200000005,서울특별시 강동구청,강동경찰서,Y,"1","6",2019/12/06,"3240000",서울특별시 강동구,"0","13"
"2019","2019050601",야,월,"1","0","0","0","0",서울,강서구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,938879.000000000000000,1951303.000000000000000,126.807967300000001,37.559054230000001,어린이집,밤비니어린이집,서울특별시 강서구 남부순환로7길 39 (공항동),,37.558942999999999,126.809588399999996,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","14"
"2019","2019050602",야,월,"1","0","0","0","0",서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,941665.000000000000000,1949326.000000000000000,126.839666600000001,37.541416220000002,초등학교,신월초등학교,서울특별시 강서구 강서로31길 48 (화곡동),,37.540366419999998,126.839457499999995,서울특별시 강서구청,강서경찰서,Y,"1","6",2020/01/01,"3150000",서울특별시 강서구,"0","96"
"2019","2019050706",주,화,"1","0","0","0","0",서울,성동구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,959699.500000000000000,1949955.500000000000000,127.043769499999996,37.548055210000001,,,,,,,,,,,,,,,,
"2019","2019050709",주,화,"1","3","1","2","0",서울,마포구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,946655.000000000000000,1952092.000000000000000,126.895947600000000,37.566648749999999,,,,,,,,,,,,,,,,
"2019","2019050709",주,화,"1","0","0","0","0",서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,940275.000000000000000,1951398.000000000000000,126.823764499999996,37.560002040000001,초등학교,공진초등학교,서울특별시 강서구 마곡서로 33 (마곡동),,37.557822000000002,126.822610999999995,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2019","2019050709",주,화,"1","0","0","0","0",서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,940275.000000000000000,1951398.000000000000000,126.823764499999996,37.560002040000001,유치원,공진초등학교병설유치원,서울특별시 강서구 마곡서로 33 (마곡동),,37.557822000000002,126.822610999999995,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2019","2019050712",주,화,"1","0","0","0","0",서울,종로구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,953021.000000000000000,1952966.000000000000000,126.967973999999998,37.574873080000003,유치원,세종유치원,서울특별시 종로구 사직로8길 9,서울특별시 종로구 필운동 278-4,37.575476999999999,126.969952000000006,종로구청,종로경찰서,Y,"1","25",2019/01/14,"3000000",서울특별시 종로구,"0","9"
"2019","2019050712",주,화,"1","0","0","0","0",서울,종로구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,953021.000000000000000,1952966.000000000000000,126.967973999999998,37.574873080000003,특수학교,수도사랑의학교,서울특별시 종로구 사직로7길17,서울특별시 종로구 사직동 262-57,37.574720999999997,126.965216999999996,종로구청,종로경찰서,Y,"1","12",2019/01/14,"3000000",서울특별시 종로구,"0","6"
"2019","2019050712",주,화,"1","0","0","0","0",서울,종로구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,953021.000000000000000,1952966.000000000000000,126.967973999999998,37.574873080000003,초등학교,매동초등학교,서울특별시 종로구 사직로9길19,서울특별시 종로구 필운동 32,37.577234500000003,126.966850399999998,종로구청,종로경찰서,Y,"3",6~12,2019/01/14,"3000000",서울특별시 종로구,"0","97"
"2019","2019050712",주,화,"1","0","0","0","0",서울,마포구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,건설기계,보행자,950722.000000000000000,1949798.000000000000000,126.942152399999998,37.546199229999999,,,,,,,,,,,,,,,,
"2019","2019050715",주,화,"1","0","0","0","0",서울,성동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,승용차,959719.300000000046566,1950347.699999999953434,127.043972100000005,37.551591090000002,,,,,,,,,,,,,,,,
"2019","2019050717",주,화,"1","0","0","0","0",서울,강서구,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,939355.000000000000000,1951025.000000000000000,126.813379400000002,37.556580099999998,유치원,예지유치원,서울특별시 강서구 남부순환로11가길 89 (공항동),,37.557623399999997,126.813217800000004,서울특별시 강서구청,강서경찰서,Y,"1","6",2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2019","2019050717",주,화,"1","0","0","0","0",서울,강서구,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,939355.000000000000000,1951025.000000000000000,126.813379400000002,37.556580099999998,어린이집,프란체스코어린이집,서울특별시 강서구 방화대로5다길 22-12 (공항동),,37.555511899999999,126.814610700000003,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2019","2019050915",주,목,"1","0","0","0","0",서울,은평구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,948463.000000000000000,1954021.000000000000000,126.916283800000002,37.584137960000000,유치원,무지개나라유치원,서울특별시 은평구 가좌로7다길 13,서울특별시 은평구 가좌로7다길 13,37.584586999999999,126.918093299999995,서울특별시 은평구,서부경찰서,Y,"1","6",2019/07/31,"3110000",서울특별시 은평구,"0","7"
"2019","2019051100",야,토,"1","0","0","0","0",서울,서초구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,956591.000000000000000,1942817.000000000000000,127.009001900000001,37.483572479999999,,,,,,,,,,,,,,,,
"2019","2019051401",야,화,"1","0","0","0","0",서울,송파구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,965899.000000000000000,1943616.000000000000000,127.114244999999997,37.491164869999999,,,,,,,,,,,,,,,,
"2019","2019051413",주,화,"1","2","0","2","0",서울,송파구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,승용차,965236.000000000000000,1946318.000000000000000,127.106617400000005,37.515494480000001,,,,,,,,,,,,,,,,
"2019","2019051416",주,화,"1","0","0","0","0",서울,강서구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,승합차,자전거,941566.599999999976717,1948867.199999999953434,126.838589400000004,37.537274820000000,,,,,,,,,,,,,,,,
"2019","2019051611",주,목,"1","2","0","2","0",서울,송파구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,964435.000000000000000,1946416.000000000000000,127.097548900000007,37.516347260000003,,,,,,,,,,,,,,,,
"2019","2019052007",주,월,"1","0","0","0","0",서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894.000000000000000,1956911.000000000000000,127.056920399999996,37.610798520000003,초등학교,석관초등학교,서울특별시 성북구 돌곶이로22길 21,서울특별시 성북구 석관동 205,37.611023410000001,127.058354800000004,서울특별시 성북구청,서울특별시 종암경찰서,Y,"1",,2020/02/28,"3070000",서울특별시 성북구,"0","95"
"2019","2019052007",주,월,"1","0","0","0","0",서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894.000000000000000,1956911.000000000000000,127.056920399999996,37.610798520000003,유치원,석관병설유치원,서울특별시 성북구 돌곶이로22길 21,서울특별시 성북구 석관동 205,37.611023410000001,127.058354800000004,서울특별시 성북구청,서울특별시 종암경찰서,Y,"1",,2020/02/28,"3070000",서울특별시 성북구,"0","95"
"2019","2019052007",주,월,"1","0","0","0","0",서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894.000000000000000,1956911.000000000000000,127.056920399999996,37.610798520000003,유치원,은하유치원,서울특별시 성북구 돌곶이로 64,서울특별시 성북구 석관동 248-5,37.609437700000001,127.058656900000003,서울특별시 성북구청,서울특별시 종암경찰서,Y,"1",,2020/02/28,"3070000",서울특별시 성북구,"0","95"
"2019","2019052007",주,월,"1","0","0","0","0",서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894.000000000000000,1956911.000000000000000,127.056920399999996,37.610798520000003,어린이집,돌곶이어린이집,서울특별시 성북구 화랑로30길 19,서울특별시 성북구 석관동 343-61,37.609636899999998,127.055617799999993,서울특별시 성북구청,서울특별시 종암경찰서,Y,"1","10",2020/02/28,"3070000",서울특별시 성북구,"0","12"
"2019","2019052422",야,금,"1","0","0","0","0",서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,960514.000000000000000,1959666.000000000000000,127.052466199999998,37.635613640000003,,,,,,,,,,,,,,,,
"2019","2019052501",야,토,"1","0","0","0","0",서울,서초구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,956812.000000000000000,1945542.000000000000000,127.011341599999994,37.508144209999998,어린이집,사랑의어린이집,서울특별시 서초구 신반포로33길 22,서울특별시 서초구 잠원동 60-5,37.509875700000002,127.010967899999997,서울시 서초구,서초경찰서,Y,"1","1",2019/06/03,"3210000",서울특별시 서초구,"0","16"
"2019","2019052501",야,토,"1","0","0","0","0",서울,서초구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,956812.000000000000000,1945542.000000000000000,127.011341599999994,37.508144209999998,초등학교,원촌초등학교,서울특별시 서초구 사평대로45길 26,서울특별시 서초구 반포1동 21,37.506185700000003,127.012461200000004,서울시 서초구,서초경찰서,Y,"1","1",2019/06/03,"3210000",서울특별시 서초구,"0","95"
"2019","2019052804",야,화,"1","1","1","0","0",서울,중랑구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,966115.000000000000000,1956942.000000000000000,127.116072700000004,37.611285199999998,,,,,,,,,,,,,,,,
"2019","2019060123",야,토,"1","0","0","0","0",서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959677.000000000000000,1948034.000000000000000,127.043620399999995,37.530735129999997,,,,,,,,,,,,,,,,
"2019","2019060308",주,월,"1","0","0","0","0",서울,구로구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,946450.000000000000000,1944063.000000000000000,126.894211999999996,37.494270559999997,초등학교,동구로초등학교,서울특별시 구로구 구로중앙로14길 43,,37.494072070000001,126.892781400000004,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2019","2019060518",야,수,"1","2","1","1","0",서울,영등포구,차대차,측면충돌,측면충돌,과속,단일로,기타단일로,이륜차,승용차,946530.000000000000000,1949314.000000000000000,126.894734799999995,37.541603170000002,초등학교,당산초등학교,서울특별시 영등포구 선유로55길 32,서울특별시 영등포구 양평동4가 323,37.540120020000003,126.896241300000000,영등포구청,영등포경찰서,Y,"6",5~8.5,2020/06/30,"3180000",서울특별시 영등포구,"0","95"
"2019","2019060521",야,수,"1","0","0","0","0",서울,양천구,차대사람,차도통행중,차도통행중,보행자 보호의무 위반,교차로,교차로내,승합차,보행자,943355.000000000000000,1946352.000000000000000,126.859025200000005,37.514716810000003,초등학교,양명초교,서울특별시 양천구 중앙로 204,서울특별시 양천구 신정1동 543,37.516375040000000,126.856634400000004,서울특별시 양천구청,양천경찰서,Y,"3","7",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2019","2019060600",야,목,"1","0","0","0","0",서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967904.000000000000000,1949038.000000000000000,127.136688500000005,37.540107730000003,초등학교,천동초등학교,서울특별시 강동구 성안로 200,서울특별시 강동구 길동 371-1,37.541015000000002,127.137827599999994,서울특별시 강동구청,강동경찰서,Y,"5","6",2019/12/06,"3240000",서울특별시 강동구,"0","95"
"2019","2019060600",야,목,"1","0","0","0","0",서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967904.000000000000000,1949038.000000000000000,127.136688500000005,37.540107730000003,어린이집,예은어린이집,서울특별시 강동구 성안로31마길 6,서울특별시 강동구 천호3동 186-7,37.540821500000000,127.133617900000004,서울특별시 강동구청,강동경찰서,Y,"1","4.5",2019/12/06,"3240000",서울특별시 강동구,"0","10"
